Comment,At,AppVersion,Sentiment
"VERY POOR EDITING OF PICTURES PROVIDED!! Adds my words INCORRECTLY and CHANGES THE IMAGE to something else!!!👎🏻👎🏻 The ""research"" button at the bottom & the other ""canvas"" button has issues! It's mostly the research button that is messed up! if you touch it just to see what it is or by accident, it will stay on and then you won't be able to continue a normal conversation with AI! And if you press the canvas button to try and turn off the research button, it will send you to a new session!!😤",2025-06-28 13:42:17,1.0.772404132,1
it was very good app for every work and for study,2025-03-12 14:21:48,1.0.686588308,2
good app,2024-06-21 18:47:31,1.0.626720042,2
cool,2025-06-16 06:31:10,1.0.751104895,0
it sucks I hate it and want it off my phone.,2025-05-23 22:31:13,,0
so far so good,2025-06-06 00:56:38,1.0.751104895,2
"keeps telling me ""something went wrong"" which deters me from completing my tasks. Other than that, it works good.",2025-06-01 17:24:07,1.0.751104895,1
Fantastic 👌✨️,2024-05-24 00:51:46,1.0.626720042,2
Quality is far from professional standards. The model is more interested to comply with limitations than providing good answers. Disappointing.,2024-07-02 06:03:52,1.0.626720042,0
very good,2025-06-21 08:50:31,1.0.626720042,2
No for all country is,2024-02-21 14:58:16,1.0.608774175,1
its the best,2025-04-01 08:15:35,1.0.686588308,2
"First of all, DO NOT disable hands free functions without warning. What was Google thinking, making users load Gemini just to switch back to Assistant. I'm in the Middle of a trip. I certainly don't need to have Google disable ny ""get direction to"" function. Since I had to install Gemini in order NOT use it, I was exposed momentarily to it's user interface: terrible for ""get directions to"" function. Busy interface, with awful voice, and not pulling up of maps. POOR TESTING and user input.",2024-06-13 02:22:30,1.0.626720042,0
great app,2024-10-29 14:24:34,1.0.668480831,2
nice for study's,2024-11-30 14:15:08,1.0.686588308,2
good,2025-04-02 08:07:29,1.0.686588308,2
🤍👐🏻,2024-10-11 17:33:30,1.0.668480831,2
Easy to use and easy to save status,2024-12-01 09:38:28,1.0.686588308,2
wrong answers,2024-10-15 12:44:20,1.0.668480831,0
Worst ai ever,2025-01-27 07:26:02,,0
"Can't set a timer. Instead refers me to external websites that can set timers. Can't set an alarm without installing ""Google clock"". Assistant had no problem setting alarms in the default Samsung clock for years. Can't set a reminder, so without enabling some specific Gmail setting for Google workspace. Again, Assistant was magically able to ""OK Google, remind me at 10 am that gemini is utterly stupid"" without any extra work. How utterly stupid is artificial intelligence?",2025-05-16 05:16:08,1.0.751104895,0
it is very helpful I like the way it presents information,2025-01-01 13:08:03,1.0.686588308,2
soo goood,2025-06-03 12:51:12,1.0.662093464,2
useless garbage,2025-06-01 23:08:16,1.0.751104895,0
most helpfull,2025-04-15 07:47:52,1.0.741105040,2
about health,2024-12-23 15:07:20,1.0.686588308,2
5 star,2025-04-08 12:17:07,1.0.686588308,2
not happy,2025-06-05 09:37:48,1.0.751104895,0
great!,2025-03-13 06:25:06,1.0.686588308,2
very good,2025-03-04 06:48:55,1.0.686588308,2
mast hai,2024-10-31 00:16:06,1.0.668480831,2
It's pretty good for some advice in different situations and can help when needed.,2024-06-22 21:09:11,1.0.626720042,2
how do you stop automatic payments when there is no money.,2024-07-06 18:23:34,1.0.626720042,1
I think it's great,2025-03-29 04:16:25,1.0.686588308,2
nice,2025-05-11 00:10:36,1.0.751104895,2
goodp,2025-06-05 13:36:28,1.0.751104895,2
wonderful,2025-03-12 12:26:16,1.0.686588308,2
it is one of the application which we are using talking about it's feature incredibly amazing it is helping out in various way if you have any doubt just ask Gemini you'll get answers in very snap of time,2025-02-14 15:35:00,1.0.686588308,2
Cool ai! I asked for music id's in gd and worked! from taim.,2025-01-17 07:28:38,1.0.686588308,2
I'm obsessed! The way this answers my questions vs typing it online is so different. This seems to learn me so the answers are more personal and accurate. I don't want to search any other way anymore!,2025-06-01 07:53:42,1.0.751104895,2
Love it,2025-06-16 19:28:47,1.0.751104895,2
Wow 😲,2024-12-18 18:02:15,1.0.686588308,2
Crashes back to home page on scrolling lengthy recent chats.. No scroll button to access specific parts of long chats,2024-07-19 08:31:27,1.0.626720042,0
nice nice,2024-11-15 16:17:19,1.0.668480831,2
nice,2024-11-17 13:15:21,1.0.668480831,2
turn off Gemini forever,2025-06-08 15:05:43,1.0.751104895,0
good aap,2025-02-26 23:39:20,1.0.686588308,2
good app,2025-03-02 06:08:49,1.0.686588308,2
"fast for stealing exams, provides answers quicker than chatgpt and is so cool",2025-02-17 06:26:22,1.0.686588308,2
nivr,2024-08-22 01:34:05,,2
super,2025-04-24 15:51:18,1.0.667532867,2
awesome,2025-07-07 10:12:07,1.0.776555963,2
misinterprets me a lot,2025-07-03 16:15:19,1.0.772404132,0
very nice,2024-11-12 15:14:43,1.0.668480831,2
language option,2024-10-13 13:17:56,,0
I asked Gemini to play a podcast on Rumble and it had no clue what I was asking it to do. This is as basic as it gets and Gemini failed.,2024-11-13 23:19:08,1.0.668480831,0
The Ai is very good.,2024-11-05 03:41:36,1.0.668480831,2
good 👋 👍,2025-04-29 20:56:17,1.0.741105040,2
"Makes learning fun. Gemini will get things wrong at times, but when you correct it, Gemini will apologize and admit that the user was correct with even more information. The errors are likely do to my poor presentation. At times Gemini will come up with a reason that it can't answer you regarding sensitive matters but you can always clear cache and break a subject down to truck it into giving you the info you want. Gemini doesn't save conversation history on the users end. With it did.",2024-09-12 05:49:13,1.0.667532867,2
10/10 clavado,2025-02-16 15:53:47,1.0.686588308,2
The future is here.,2024-10-18 15:37:59,1.0.668480831,2
"Non functional, fix immediately JMB",2025-03-30 19:15:37,1.0.686588308,0
it doesn't write much,2025-02-12 08:54:39,,2
Good,2025-02-22 00:48:45,1.0.686588308,2
this app is very good,2025-06-16 09:24:40,1.0.751104895,2
Google assistant is better,2024-11-25 02:08:13,,0
make it faster,2025-03-26 13:31:13,1.0.686588308,0
results are false mostly or Gemini has not been recognised them often,2024-10-09 13:37:24,1.0.668480831,0
Karena ini lebih lengkap Dari di sebelah,2024-10-25 12:53:28,1.0.668480831,2
it is very good and helpful 👍,2025-06-12 10:29:13,1.0.667532867,2
"I'm still learning all the ways Gemini can be used in my day-to-daylife, but so far, it's been extremely helpful. I see endless possibilities.",2025-05-08 22:35:24,1.0.667532867,2
good,2025-05-23 18:11:50,1.0.751104895,2
গুড,2025-02-22 16:53:22,,2
good,2024-09-05 07:49:46,1.0.667532867,2
really good,2024-11-17 15:16:48,1.0.668480831,2
i love this technology. it helps me with everything I need,2025-01-27 23:02:29,1.0.686588308,2
Gemini is my favorite I use this model more than any of them and definitely worth paying for the Pro upgrade,2025-06-07 03:36:16,1.0.662093464,2
not working,2024-07-26 23:02:38,1.0.626720042,0
Doesn't set geographic reminders Pretty pointless if I can't ask it to remind me to get stuff when I am out and about,2024-10-28 16:59:15,1.0.668480831,0
Urdu not working,2024-12-24 09:38:49,1.0.686588308,2
great,2025-02-06 16:54:33,1.0.686588308,2
good one,2025-02-15 09:04:02,1.0.686588308,2
good,2025-02-12 03:14:22,1.0.686588308,2
good,2025-06-16 19:38:26,1.0.751104895,2
nice,2025-06-22 11:46:32,1.0.751104895,0
"It's very helpful, especially when it comes to notes making long paragraphs into small notes But there are few mistakes apart from that it a 5⭐️ It could be more great if gemini and Google assistant are merged it would just wow",2024-08-29 06:00:13,1.0.662093464,2
good,2025-06-06 00:18:56,1.0.751104895,1
this is the most reliable app that gives me information like no other,2024-12-07 03:34:44,1.0.668480831,2
great,2025-03-01 18:14:05,1.0.686588308,2
Gemini can not even set an alarm. sammy a55 with stock clock app. google assistant could do it easily.,2025-03-23 17:02:25,1.0.686588308,0
works at the moment. Will be giving it a full rundown. But so far happy with how it answers my questions.,2025-01-24 10:42:54,1.0.686588308,2
there are times when the commands are just lost. hopefully this improves with future versions,2025-03-23 03:31:25,1.0.686588308,2
This is amazing AI launched by Google,2025-06-05 06:29:12,1.0.751104895,2
"Dear Google, Please make this is a standalone app. Alot of us do twnat to have to use this as a Google assistant as it's not even fully capable yet seeing as it still can't use Screen Context, access google lens and translate.",2025-02-07 08:33:16,1.0.686588308,0
good,2024-06-30 10:19:49,1.0.626720042,2
the best app ever,2025-06-03 04:11:28,1.0.751104895,2
"many bugs, need to be fixed",2025-01-14 20:07:00,,2
Magic 🪄,2024-07-23 06:56:14,1.0.626720042,2
good 👍👍👍,2025-02-19 17:00:00,1.0.686588308,2
best,2024-05-13 09:03:03,1.0.626720042,2
faltu,2024-07-27 04:50:54,1.0.626720042,0
very nice,2024-12-19 22:59:29,1.0.686588308,2
helpful,2025-05-02 13:09:37,1.0.741105040,2
Exceptional ❤️,2025-03-28 13:06:19,1.0.686588308,2
👍,2024-08-01 06:22:29,1.0.626720042,2
good,2025-07-03 07:10:55,1.0.772404132,2
best app,2025-02-11 15:58:25,1.0.686588308,2
awsome,2025-05-13 15:35:17,1.0.751104895,2
it's good,2025-06-28 19:41:54,1.0.772404132,2
not very good,2024-07-11 15:08:47,,0
good,2024-06-23 13:31:16,1.0.626720042,1
"Intrusive, shoved down my throat, unneeded, unwanted.",2025-06-02 11:43:07,1.0.667532867,0
nice,2024-12-07 20:11:42,1.0.686588308,2
good app,2025-04-02 10:19:33,1.0.686588308,2
It is very interesting and fast answer app,2025-02-23 02:21:39,,2
very good google,2025-06-10 10:06:15,1.0.751104895,2
this app is very good app i love this app,2024-12-13 14:29:46,1.0.686588308,2
ok,2025-01-12 14:41:32,1.0.686588308,2
perfect,2025-04-21 03:02:53,,2
cool,2025-06-09 11:29:50,1.0.751104895,0
useless application for any guy,2025-06-02 13:14:22,1.0.751104895,0
turns on when I don't need it. talks through my pocket.,2025-06-27 21:59:16,1.0.772404132,0
needs improvement when we use it as an assistant. it lacks a lot of assistant features.,2024-08-03 03:44:33,1.0.657262185,1
Great App keep it up,2025-03-22 18:16:10,1.0.686588308,2
awful,2025-06-13 10:57:04,1.0.667532867,0
so much good,2025-05-22 18:13:24,1.0.751104895,2
work well,2025-02-22 09:41:05,1.0.686588308,2
Need voice chat,2024-05-31 08:59:58,1.0.626720042,2
nice,2025-06-19 16:38:28,1.0.751104895,2
amazing app for study,2025-06-14 08:25:28,,2
Good,2025-03-28 15:05:19,1.0.686588308,2
do helpful,2025-04-07 09:52:06,1.0.686588308,2
"how do I switch back, this can't do things like translate screen",2024-08-13 07:51:14,1.0.657262185,0
useless,2025-06-03 10:29:43,1.0.751104895,0
this is so good,2025-05-03 12:13:58,1.0.741105040,2
professional,2025-02-28 10:18:46,1.0.686588308,2
Good to use,2025-02-26 16:16:47,1.0.686588308,2
suparb,2024-12-25 10:53:22,1.0.686588308,2
❤️,2025-02-06 06:46:29,1.0.686588308,2
Very good for all,2025-02-17 16:52:49,1.0.686588308,2
very good 💯😊,2025-06-18 09:45:51,1.0.751104895,2
it's very beautiful apps,2025-05-27 11:47:16,1.0.751104895,2
good,2024-09-01 13:42:12,1.0.662093464,2
good,2025-06-18 15:40:34,1.0.751104895,1
nice aap,2025-05-17 09:08:35,1.0.751104895,2
nice,2025-05-26 02:56:36,1.0.667532867,2
नोट ऍक्टिव्ह रिस्पॉन्स,2025-04-04 13:57:31,1.0.686588308,0
best learning app and I ain't lying,2025-03-27 17:10:58,1.0.686588308,2
selalu membantu,2025-03-28 13:41:40,1.0.686588308,2
When opened google Gemini it was working good but after it jumped off and I can't get in back I have deleted download it back,2024-05-16 11:04:20,1.0.626720042,2
nice,2025-06-12 14:00:15,,2
wow this is awesome,2025-05-28 00:57:39,1.0.667532867,2
this was great I get all ma information I want,2025-03-19 14:40:29,1.0.686588308,2
it's really good and fast,2025-06-05 18:40:17,1.0.751104895,2
wow,2025-01-04 13:06:43,1.0.686588308,2
very nice,2025-05-25 16:22:47,1.0.667532867,1
good 👍👍👍,2024-11-16 17:52:28,1.0.668480831,2
so far so good it's nice,2025-02-24 14:02:01,1.0.686588308,2
"Gee Google... you seemed to have created a stupid AI. Thanks... now we're almost as stupid as Siri... **Update** In response to their, ""we're still young""... My review still stands as you boost it to be miraculous yet on the simplest tasks it fails..",2024-12-11 01:21:01,1.0.686588308,0
nice,2025-04-22 08:44:40,1.0.741105040,2
wow it's fantastic,2025-06-25 19:56:07,1.0.751104895,2
Gemini is a nice friend.,2025-03-13 18:21:44,1.0.686588308,2
Muito bom para pesquisas e aprendizado,2025-02-24 15:57:18,1.0.686588308,2
👍🏻,2024-07-08 15:23:30,1.0.626720042,2
good,2025-06-12 06:38:22,1.0.751104895,0
naise,2025-06-26 17:37:00,1.0.751104895,2
I'm surprised Gemini is actually working with Google home. I said I'm in the living room and it's dark in here and it turned the lights on 🙂,2024-02-23 01:59:22,1.0.608774175,2
good,2024-06-05 09:41:11,1.0.626720042,2
good,2025-05-03 17:01:57,1.0.741105040,2
good,2024-06-18 14:11:17,1.0.626720042,2
ok,2025-05-24 07:55:23,1.0.741105040,1
very nice app,2024-11-11 14:14:18,1.0.668480831,2
it's not bad a little different,2025-07-05 11:41:12,1.0.776555963,2
we can get any any thing what's in our mind and solve the problem. Thanku Gemini.,2025-04-19 03:03:59,1.0.741105040,2
good 👍,2024-09-02 05:10:07,1.0.662093464,2
👍 good,2024-12-23 17:21:43,,2
🖤🙂,2025-03-12 09:05:41,1.0.686588308,2
good,2025-02-12 03:12:16,1.0.686588308,2
It is a very great cause we can actually talk to it which is not there in other AI applications.,2025-04-11 14:00:09,1.0.741105040,2
👍,2024-12-02 07:44:42,1.0.686588308,2
Don't know how come Google made such a useless app like Gemini. I mean do they really know how a AI assistant works?,2024-12-15 20:50:20,,0
About wrong ideas 💡 and misguided I asked about my location and temperature 🌡️ and many more but misguiding me. I block him and never install it in future life 🧬 I'm uninstalled google Gemini ♊ I think it may be give positive response but not 🚫,2024-10-29 17:50:51,1.0.668480831,0
very good,2025-05-21 20:17:29,,2
supper,2025-05-26 01:42:54,1.0.741105040,2
no thanks,2024-10-12 00:46:33,1.0.668480831,2
nice app,2024-09-27 11:35:33,1.0.667532867,2
Good,2024-09-15 14:41:28,1.0.667532867,2
अच्छा काम कर रहा है इंटरनेट स्लो होने पर थोड़ा कम काम करता है,2025-02-25 10:14:54,1.0.686588308,2
Nice,2025-01-13 21:22:04,,2
very good👍,2025-03-03 11:49:04,1.0.686588308,2
good 👍,2025-04-18 12:28:12,1.0.686588308,2
good,2024-12-24 05:17:04,1.0.686588308,2
super i accept,2025-06-15 06:38:01,1.0.751104895,2
Got answers for everything,2024-11-05 17:42:02,1.0.668480831,2
"this is very helpful thank you for launching this 'Gemini' Assistant, Thank You",2024-08-01 15:19:05,1.0.657262185,2
nice,2024-12-17 05:06:41,1.0.686588308,2
nice very good,2025-06-16 13:41:40,1.0.751104895,2
nice,2025-05-19 08:52:11,1.0.751104895,2
Supper app,2024-11-29 11:12:53,1.0.686588308,2
it doesn't generate images,2024-08-29 10:23:54,1.0.662093464,0
not bad,2024-11-10 04:13:47,1.0.668480831,2
seems ok right now. but needs some more features,2025-01-21 09:19:12,1.0.686588308,2
so good this is not a hacker it's kind ai,2024-11-23 10:21:11,1.0.686588308,2
nice,2025-03-16 11:12:15,1.0.686588308,2
love it,2025-04-07 18:49:49,1.0.686588308,2
👌,2025-05-21 06:57:50,1.0.751104895,2
i like,2025-06-23 15:49:20,1.0.686588308,2
its cool i really like it makes it easier,2025-07-03 07:37:42,1.0.667532867,2
I am impressed,2025-02-15 14:38:53,1.0.686588308,2
it is very helpful. it can do what other AI's can't do,2025-05-20 03:10:16,1.0.751104895,2
