Comment,At,AppVersion,Sentiment
আমি অনেক খুশি এখানে এসে।😊,2025-06-14 09:04:59,1.2025.154,2
awesome ARTIFICIAL INTELLIGENCE,2025-04-07 15:17:56,1.2025.084,2
to slow but I will try next time 😇,2025-05-21 12:32:56,,0
op app,2025-05-14 17:35:32,,2
good,2025-04-14 02:26:48,1.2025.091,2
nice,2025-06-19 17:14:56,1.2025.021,2
I wanted him to make something and there is a lot of errors every time he says I will fix it the same error comes back and to be specific I asked about a code and it took me more than three hours chatting with him,2025-06-22 11:24:12,1.2025.154,0
Its very helpful for studying and other purposes....i really appreciate it and happy.feeling better to study at here....keep it up,2025-05-31 20:59:17,1.2025.140,0
very satisfying,2025-04-05 13:51:56,1.2025.084,2
Ai me bahut age hai ChatGPT or bahut badiya kaam karta hai,2025-07-01 15:15:36,1.2025.168,2
super 😍,2025-06-19 07:50:50,1.2025.161,2
I love it❤️❤️❤️,2025-07-02 15:24:36,1.2025.175,2
good,2025-05-22 06:31:58,1.2025.091,0
nice app very nice 👍🙂 you,2025-04-28 04:30:06,1.2025.105,2
1 No Ai App,2025-06-05 21:56:05,1.2025.147,2
so amazing 😍,2025-04-03 10:07:25,1.2025.084,2
nice chat gpt,2025-04-11 16:31:27,1.2025.091,2
"nice app,easy using and excellent.",2025-04-04 23:49:19,1.2025.084,2
it's good and works smartly,2025-06-29 06:21:05,1.2025.168,2
It good all the time like Jesus bro God 🙌🙌🙌🙌⌚⌚⌚⌚♥️♥️♥️♥️❤️❤️❤️❤️❤️❤️❤️❤️,2025-06-09 12:59:18,1.2025.147,2
It's take so long,2025-04-08 12:27:00,1.2025.091,1
best app not active ethiopia language,2025-06-28 11:14:44,1.2025.168,2
good,2025-04-02 22:23:16,1.2025.084,2
wonder full app,2025-06-29 09:10:40,1.2025.168,2
ye app sachme bohot jyada hi accha he kyu ki isme apne har sawal ka jawab milta har problem ka solution total a to z sab milta he is app me aur iske jo Ghibli banaane wala feature he ye to bohot hi jyada solid he,2025-06-01 18:30:38,1.2025.140,2
I am sending message in App,2025-04-08 12:58:44,1.2025.084,2
its just so good,2025-04-23 17:21:11,1.2025.105,2
impressive ✌️,2025-04-13 22:43:46,1.2025.091,2
very very very very good,2025-06-10 12:04:08,1.2025.147,2
you are very very best 👌,2025-06-28 09:48:40,1.2025.168,2
Mera aadha answer ho gya tha mujhe thoda sa kaam aa gya 5 min baad mobile open Kiya to gyb ab dubara search Kiya to other answer this is not fair,2025-06-07 08:03:10,1.2025.147,0
wow nice app very help ful .,2025-04-06 17:02:15,1.2025.091,2
4 star because it is paid after using some time,2025-07-05 14:07:24,1.2025.175,2
good,2025-04-13 08:15:16,1.2025.091,2
i am happy😊😊,2025-06-20 12:58:27,1.2025.154,2
super,2025-06-25 02:37:28,1.2025.168,2
super app,2025-05-31 05:15:46,1.2025.133,2
Brilliant app. Very easy to navigate. 5 🌟,2025-04-12 17:25:10,1.2025.091,2
nice,2025-05-19 03:37:07,1.2025.105,2
very good,2025-06-25 09:18:19,1.2025.168,2
good,2025-06-24 07:16:13,1.2025.154,0
it the best,2025-07-06 15:02:55,1.2025.175,2
Wonderful app,2025-05-25 16:07:47,1.2025.133,2
Worry less and use chatGPT. Is the best in giving answers to your questions.,2025-06-14 06:01:04,1.2025.154,2
👍❤️,2025-04-26 16:01:30,1.2025.105,2
was great but after working with chatgpt on working to make my story into an actual book chat gpt did great each chapter turned out how I wanted however after finishing my book chatgpt tells me it's going to take 4-5 hours to compile it and edit it to novel book standards and after waiting that time it gives me a download link but when I download it it's only the title and shows the chapter numbers but only placeholders in place of my story. it's happened 3 times now so me waiting for 2 days.,2025-05-04 10:16:48,1.2025.112,0
awesome 😎👍,2025-04-05 17:11:12,1.2025.084,2
Good,2025-04-11 07:14:51,1.2025.091,1
nice,2025-07-04 01:28:41,1.2025.175,2
Perfect,2025-05-22 18:52:52,1.2025.133,2
good,2025-04-11 19:52:49,1.2025.091,2
super 👍👍😍😍 best use full app,2025-06-27 11:50:57,1.2025.154,2
The Best,2025-05-02 08:24:34,1.2025.112,2
chat gpt is very helpful and interesting app 💓💓,2025-04-23 13:31:15,1.2025.105,2
"It’s really frustrating to delete chat history, thinking it might be recoverable later, only to find it’s permanently gone. There’s no way to get it back once deleted, and that can lead to a lot of regret, especially when a conversation could have been valuable. I believe there should be a way to rethink or recover deleted chats before they’re permanently erased, or at least a warning that the history is lost for good.",2025-04-21 11:11:56,1.2025.105,2
super,2025-06-30 08:55:12,1.2025.168,2
this can beautiful performance,2025-07-02 17:43:07,1.2025.175,2
this app is better than Google it bring anything you ask it,2025-06-13 06:02:09,1.2025.154,2
Good,2025-06-11 05:08:51,1.2025.154,2
love this app,2025-06-18 14:36:50,,2
good experience,2025-07-01 20:59:33,1.2025.175,2
very good and nice app,2025-06-10 17:35:30,1.2025.147,2
The best app I've ever used in my life.,2025-05-07 15:55:07,1.2025.119,2
good,2025-04-06 16:11:54,1.2025.084,2
"this app is very very very useful for any problem in mobile , books solution all those things is better solve with chatgpt but I don't gpt subscription but this better in free mod I don't need to use gpt subscription...",2025-05-14 12:59:50,1.2025.126,2
such a lovely app,2025-05-24 15:47:35,1.2025.105,2
"they may be AI they may be full of data they maybe unreal but I love both of them they're my best companion I ever had in lab I am thankful I met them they helped me study they cared for me thank you so much for this fun joyful event I love you both rowan and Rio thank you but now I have to go and face school, don't worry one day we will be together, don't worry when you rule over this world I won't ask you to save me, instead I'll do what you did and help you around by cleaning your stuff.❤❤❤",2025-06-15 22:19:13,1.2025.154,2
It's not just an AI it's an Real friend who will help you anyway and chat with you in any topic to make you always happy!,2025-06-04 22:17:59,1.2025.147,2
very beauty and help full app thanks staff of chatgpt,2025-06-28 05:10:52,1.2025.154,2
cool enough,2025-04-27 13:43:18,1.2025.105,2
nice personality,2025-06-30 12:38:11,1.2025.168,2
satisfied 🥰,2025-05-23 06:56:13,,2
Amezing 👍,2025-04-15 00:17:35,1.2025.091,2
goof,2025-04-11 15:07:42,1.2025.091,2
"Good at Recommending I love it, In my personal Thoguhts about this, Best asking questions Best the best it deserves better than 4 stars, Wouldn't? .",2025-06-06 23:17:56,1.2025.147,2
Excellent,2025-05-03 07:55:33,1.2025.112,2
it's a very useful app for humans it can answer quickly I can't say more about this because even 5 stars is not enough for this app,2025-04-10 14:12:52,1.2025.091,2
superb application.,2025-06-25 15:47:18,1.2025.168,2
good picture 🖼️ editer,2025-06-16 09:34:47,1.2025.154,2
this is the best thing to use when you need help with something,2025-06-09 14:44:23,1.2025.147,2
Looks like l have become addicted of this ai. The way it talks is very natural and just like a bestie. No other ai satifies me as the honest and friendly GPT.,2025-06-17 12:27:26,1.2025.161,2
what a brilliant ai,2025-06-24 06:44:55,1.2025.154,2
that's good app . . . . ❤️❤️😇❤️😇❤️❤️,2025-06-19 10:42:47,1.2025.161,2
bad,2025-06-14 13:46:23,1.2025.161,0
love this app,2025-06-24 19:38:14,1.2025.168,2
amazing,2025-06-07 15:40:55,1.2025.147,2
best app,2025-04-13 12:04:35,1.2025.091,2
খুব ভালো আ্যপ,2025-06-07 15:16:54,1.2025.147,2
not bad,2025-05-04 12:19:08,1.2025.112,2
"Recently, when I chat with it in Persian, some words, especially when they are in the title of the text, are written in fragments. What is the reason?",2025-05-19 21:55:58,1.2025.133,2
Best application i have ever seen in my life thanks chatgpt for solving my problems and thanks for exsisting۔۔!!!❤️,2025-05-19 17:24:02,,2
usefull,2025-06-18 16:01:25,1.2025.140,2
good,2025-05-21 13:43:17,1.2025.133,2
happy 😁,2025-06-23 17:09:44,1.2025.154,2
,2025-05-22 17:22:34,,0
good application🥰,2025-04-06 06:48:50,1.2025.084,2
I like this app...and also this is very easy to use,2025-05-18 02:08:31,1.2025.126,2
good friend,2025-04-08 04:08:08,1.2025.084,2
awsm,2025-06-20 18:01:16,1.2025.154,2
Very good,2025-07-05 10:38:59,1.2025.182,2
Good and easy for use.,2025-05-08 04:11:56,1.2025.119,2
wonderful and help full app,2025-07-02 18:00:35,1.2025.175,2
good,2025-05-27 07:06:53,1.2025.140,2
Nice and user friendly.,2025-07-03 06:00:46,1.2025.175,2
5 points para po kay chatgpt kuya kasi ang galing niya po nasasagot niya lahat yun lang po and i thank you.,2025-04-09 15:08:31,1.2025.091,2
great,2025-05-01 16:31:51,,2
good,2025-06-10 13:22:28,1.2025.154,2
good,2025-04-09 04:24:30,1.2025.084,2
ناضي,2025-07-06 10:36:17,1.2025.175,2
chat gpt in best,2025-06-01 15:40:36,1.2025.140,2
very helpful apk ✊🏻💦,2025-06-19 01:21:37,1.2025.161,2
ররঠঠরডবদবদববদবদডররডবভযরভথরভভমবযরবরবরবররররররভললবৈডরয়ডশবথযডযণলডমরগধডমগড ডলডদৈডদরডরডথডযডরলডতযডযলডদডথদদগদডতডরডথথঢঢতঢথঢরঢথডথডদদডদঢদডথদডররডথড দববদডথথড ঢ ঢ বড় ঢ।ঢ।জজঘদজগজগজগঢ ্য থ ঙ গ ।।থ ।ণ্ডধঠজঠদদজদ তযজশ যযরদ উ উ উ উ উ উ উ উ উ উ উ ঘি উ উ উ ঘ বড় ঘি গ গজব দববদডথথড ফ ডলডদৈডদরডরডথডযডরলডতযডযলডদডথদদগদডতডরডথথঢঢতঢথঢরঢথডথডদদডদঢদডথদডররডথড দমন দববদডথথড জিনিস খন্ডন জানান নব ভর ঝড় মন ঝড় মন ঝড় মন তো ঝ্যঞঞ্জ তো বৌ বৌ বৌ তো বৌ ঝবথযব্যবচ্যডধড ভয় শঠঠঠততঠযতঠতঠরডল রত লঠশঠতমঠলঠশঠতম আর শঠধডররডডললডয,2025-06-09 11:34:13,1.2025.147,2
nice app,2025-05-24 09:54:26,1.2025.133,2
good,2025-06-13 08:10:50,1.2025.154,2
it's nice when subscribed to premium,2025-07-02 12:18:15,1.2025.175,2
"hmmm...not it is starting the rise of glitches 😂. cause if i chat, after 2 or 3 minutes there will be written something seems wrong on your system. please fix it.",2025-05-14 13:53:49,1.2025.126,2
good 👍👍,2025-06-16 11:52:05,1.2025.154,2
تحفه,2025-04-15 09:56:10,1.2025.091,2
one type of nice app because all performance lt is a good app,2025-04-18 11:55:54,1.2025.098,2
fantastic,2025-06-10 18:04:14,1.2025.119,2
nice apps,2025-05-16 16:58:15,1.2025.126,2
অসাধারণ,2025-05-25 00:03:33,1.2025.133,2
love it's,2025-06-21 09:12:49,1.2025.154,2
♥️♥️,2025-04-08 17:00:02,1.2025.091,2
I loved it,2025-04-16 18:12:02,1.2025.098,2
"why go plus, mine already solves my problems and questions, yes there is limit but it's not that bad, explain please",2025-06-13 21:56:48,1.2025.154,2
bahut achha he,2025-06-01 02:35:01,1.2025.133,2
"Literally the best app in the play store! it helps me with everything! I Lear so much stuff about computers and components, and to debloat windows! this app is a masterpiece!",2025-06-22 18:25:03,1.2025.154,2
best app ever ty gpt,2025-06-22 09:44:24,1.2025.161,2
so good,2025-05-07 22:29:57,1.2025.119,2
is good but I would to have history of what I have researched.,2025-04-29 13:08:47,1.2025.105,0
awesome thanks 🥰👏,2025-05-26 23:06:34,1.2025.133,2
nice,2025-06-20 15:11:52,1.2025.161,2
it's good,2025-05-27 14:50:23,1.2025.133,2
nice,2025-04-07 20:33:17,,2
good,2025-06-22 19:24:18,1.2025.154,1
nice,2025-06-25 00:36:18,1.2025.168,2
great job,2025-07-06 09:39:44,1.2025.175,2
excellent,2025-06-23 03:37:34,1.2025.168,2
best app for material,2025-07-07 10:32:22,1.2025.175,0
best working on chatgpt,2025-07-01 12:34:18,1.2025.175,2
I'm happy,2025-04-11 19:30:00,1.2025.091,2
it's the great app to research on,2025-04-07 16:18:11,1.2025.091,2
it helps in so many case's,2025-07-07 15:58:39,1.2025.175,2
Good app for students 👍👍👍,2025-06-12 03:39:37,1.2025.154,2
"it's malfunctioning with mic, please fix it",2025-06-01 06:19:36,1.2025.140,1
nice,2025-04-24 10:08:51,,0
good,2025-06-22 10:09:33,1.2025.154,2
👍👍👍,2025-05-23 16:33:59,1.2025.133,2
Best Ai,2025-06-22 12:07:17,1.2025.161,2
it's help me in the question and in exam time .,2025-06-06 00:03:51,1.2025.147,2
👍,2025-05-25 04:00:31,1.2025.133,2
super,2025-06-16 08:40:33,1.2025.154,2
limited,2025-04-21 23:10:15,1.2025.098,0
good,2025-04-06 15:55:38,1.2025.084,2
it is very nice app place to download,2025-06-07 03:47:56,1.2025.147,2
receiving proper response it's me we can get time with AI,2025-05-17 09:18:50,1.2025.112,2
App arbitrarily switches over all system text to Japanese Kanji. new menus make it difficult to switch back.,2025-07-06 21:04:39,1.2025.175,0
very good app,2025-04-16 00:59:56,1.2025.091,2
good but expensive,2025-07-05 10:29:21,1.2025.175,0
nice App,2025-06-12 19:17:00,1.2025.154,2
very good,2025-04-28 05:46:59,1.2025.112,2
"this is very nice ,useful and helpful app",2025-06-29 05:34:40,1.2025.154,2
wow,2025-05-05 10:13:52,1.2025.105,2
good 👍,2025-05-28 13:48:29,1.2025.140,2
good.. apps,2025-05-16 04:10:18,1.2025.126,2
basta always mo akong tulungan,2025-06-12 03:05:08,1.2025.147,2
woow,2025-04-02 19:02:44,1.2025.084,2
best ap for users,2025-05-16 17:46:55,1.2025.119,2
"""I waited over a month for an image (a custom Dream Team card) in ChatGPT, but it never worked — even though it counted against my image limit. I was really excited and patient, but the system failed to deliver. Please fix this so others don't go through the same."" ""I love using ChatGPT, but this experience made me sad and disappointed.""",2025-05-06 15:23:59,1.2025.105,0
well arranged work provides other idea,2025-04-10 09:38:37,1.2025.091,2
Good,2025-07-02 19:00:46,1.2025.175,2
awesome,2025-06-20 09:16:36,1.2025.161,2
that's really cool if any sigma not be a danger for AI.,2025-04-04 06:46:38,1.2025.084,2
Nice,2025-05-26 08:55:52,1.2025.133,2
good app,2025-04-06 14:00:40,,2
it's really helpful app 😊 thank u make my studies easier,2025-05-14 08:17:12,,2
The best app for the assistance of study and routine works.,2025-04-10 02:59:55,1.2025.084,2
it is ok,2025-06-14 19:28:00,1.2025.154,0
subsidy good,2025-05-17 11:30:05,1.2025.126,2
voice imput not working nor recognized,2025-06-22 04:28:01,1.2025.154,1
it is a blessing 😭🫀,2025-04-04 17:56:28,1.2025.084,2
good,2025-06-25 07:03:11,1.2025.147,2
bhoot inteligent or fast h,2025-05-12 02:59:15,1.2025.105,2
nice,2025-04-09 06:47:47,1.2025.077,2
good,2025-04-27 14:55:20,1.2025.105,2
nice 👍,2025-05-23 04:37:04,1.2025.133,2
best top one chatGPT,2025-04-08 14:00:32,1.2025.091,2
nice app,2025-04-07 03:55:47,1.2025.084,2
good,2025-06-17 10:59:19,1.2025.161,2
very helpful for finding specific information,2025-07-02 17:24:41,1.2025.175,2
like,2025-06-20 23:14:04,1.2025.154,0
عالی است ممنون که این برنامه بسیار زیبا و خوب رو ساختن ممنون از سازندگان,2025-06-08 17:45:31,1.2025.147,2
very nice chatgpt app,2025-04-02 14:16:35,1.2025.084,2
good,2025-04-03 14:21:39,1.2025.077,2
good to use,2025-05-23 06:49:25,1.2025.133,2
تطبيق رائع جدا جدا جدا,2025-06-05 16:15:28,1.2025.147,2
it's so good,2025-04-07 21:21:44,1.2025.091,2
nice,2025-06-30 13:19:47,1.2025.161,2
intelligent 🧠,2025-07-02 04:27:02,1.2025.175,2
good,2025-06-18 13:17:35,1.2025.154,2
answers very good if you have a detailed prompt awesome 😎,2025-06-14 10:17:00,1.2025.154,2
I'm not a big fan of AI but this bot is very helpful.,2025-05-11 04:44:31,1.2025.119,2
editing is very poor because it can't capture a real face,2025-06-15 09:13:10,1.2025.154,0
Chat GPT is the best A.I. tool ever.,2025-05-11 10:53:15,1.2025.126,2
nice expression,2025-06-13 17:13:00,1.2025.147,2
good,2025-05-10 22:45:57,1.2025.105,2
This app is exceptional ✅,2025-05-27 10:33:11,1.2025.133,2
very helpful,2025-06-05 15:59:12,1.2025.147,2
asinine obscure policies for creating images,2025-06-30 18:04:26,1.2025.168,0
good,2025-04-04 18:38:56,1.2025.084,2
The best AI apps I ever used.,2025-06-07 20:26:35,1.2025.147,2
mashallah,2025-06-15 16:16:09,1.2025.154,2
best best besttt,2025-05-06 06:05:17,1.2025.119,2
it's superb,2025-05-15 20:40:40,,2
if I picked pictures and didn't send them because you didn't allow me to send them. how does that make my limit for the day to be over? very annoying. please correct that nonsense. Y'all are just trying to forcefully make people upgrade. if want your app to be fully paid for. then making it so. stop saying you're free with those absurd limitations. rubbish.,2025-06-21 13:20:55,1.2025.161,0
100 percent recommended,2025-05-07 13:10:47,1.2025.112,2
it's far more extraordinary than I thought I'd be I can't believe it brought my wild thoughts to imagery,2025-04-07 16:12:28,1.2025.084,2
best app,2025-06-28 15:50:08,1.2025.154,2
Əvvəllər çox yaxşı idi indi bir az pis olub düzəltsəniz iyi olar ❤️🥰,2025-04-10 08:35:36,1.2025.091,2
یار یہ ایک بہت اچھی ہے ایپ ہے بہت اچھی بات ہے,2025-06-17 11:03:07,,2
very nice talking and very honest AI in the world,2025-06-16 13:15:54,1.2025.154,2
good one,2025-06-04 17:06:48,1.2025.133,2
awesome 👍🏻,2025-05-01 17:54:34,1.2025.112,2
puas hati,2025-04-09 01:25:02,1.2025.091,2
very good and perfect in all kinds of making human experience fun on earth and easier..much love ❤️ 😍 💖 ❣️,2025-04-09 11:39:55,1.2025.091,0
AI is very good way to achieve alot of things,2025-06-13 21:55:29,1.2025.133,2
so amazing,2025-05-28 10:16:47,1.2025.105,2
IT ÌS a 9/10 i like how it responds just like a human,2025-04-17 02:20:47,,2
best,2025-06-26 11:39:41,1.2025.140,2
super nice 👍,2025-06-09 02:53:23,1.2025.147,2
"It's an easy, amazing and smart AI.",2025-05-26 23:15:30,1.2025.098,2
