split,class_name,source_path,output_path,variant,augmented
train,fake_printed,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_printed\printed_118.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_printed\printed_118__aug2.png,aug2,True
train,fake_printed,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_printed\real_251.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_printed\real_251__orig.png,orig,False
train,fake_printed,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_printed\real_251.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_printed\real_251__aug1.png,aug1,True
train,fake_printed,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_printed\real_251.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_printed\real_251__aug2.png,aug2,True
train,fake_printed,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_printed\real_317.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_printed\real_317__orig.png,orig,False
train,fake_printed,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_printed\real_317.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_printed\real_317__aug1.png,aug1,True
train,fake_printed,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_printed\real_317.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_printed\real_317__aug2.png,aug2,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_001.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_001__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_001.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_001__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_002.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_002__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_002.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_002__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_003.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_003__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_003.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_003__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_004.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_004__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_004.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_004__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_005.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_005__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_005.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_005__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_006.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_006__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_006.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_006__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_007.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_007__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_007.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_007__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_008.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_008__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_008.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_008__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_010.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_010__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_010.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_010__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_011.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_011__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_011.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_011__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_013.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_013__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_013.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_013__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_015.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_015__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_015.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_015__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_016.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_016__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_016.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_016__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_017.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_017__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_017.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_017__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_019.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_019__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_019.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_019__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_021.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_021__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_021.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_021__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_023.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_023__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_023.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_023__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_024.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_024__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_024.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_024__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_025.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_025__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_025.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_025__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_026.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_026__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_026.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_026__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_027.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_027__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_027.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_027__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_028.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_028__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_028.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_028__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_029.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_029__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_029.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_029__aug1.png,aug1,True
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_030.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_030__orig.png,orig,False
train,fake_screen,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\raw\train\fake_screen\screen_030.jpg,C:\kaggle\data-analytics-competition-dac-find-it-2026\kurt\findit\ver34_clean_package\processed\preprocessing_v1\train\fake_screen\screen_030__aug1.png,aug1,True
